GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),Barometric pressure (from vehicle)(psi),Engine Load(Absolute)(%),Engine kW (At the wheels)(kW),Fuel flow rate/hour(l/hr),GPS Latitude(°),GPS Longitude(°),GPS Altitude(m),Horsepower (At the wheels)(hp),GPS Bearing(°),Kilometers Per Litre(Instant)(kpl),Oil Temperature (Engine)(°C),Oil Pressure (Engine)(psi),Absolute Throttle Position B(%),Transmission Fluid Temp (GM Method 1)(°C),Accelerator PedalPosition D(%),Throttle Position(Manifold)(%),Engine RPM(rpm),Engine Coolant Temperature(°C),Engine Load(%),Trip Distance(km),Intake Air Temperature(°C),Intake Manifold Pressure(psi),Torque(Nm),Turbo Boost & Vacuum Gauge(psi),Voltage (OBD Adapter)(V),Voltage (Control Module)(V),Ambient air temp(°C),Fuel Level (From Engine ECU)(%),Fuel flow rate/minute(cc/min),Relative Throttle Position(%),Fuel pressure(psi),Speed (GPS)(km/h),Speed (OBD)(km/h),Fuel used (trip)(l),Fuel tank pressure(psi),Outside air temperature(°C),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Engine Oil Temperature(°C),Transmission Temperature(Method 1)(°C),Transmission Temperature(Method 2)(°C)
Wed Apr 09 17:29:51 KST 2014,09-4-2014 17:26:05.916,127.12392186373414,37.37072507794037,0.0,50.0,71.0,0.0,0.41,6.66,7.78,0.06,14.5,-,-,3.01,37.37,127.12,71,-,0,8.07,0,0,-,-,40,84.71,1414.5,78,0,3.62,21,15.37,-,0.87,14.4,14.54,16,-,50.16,4.71,-,-,40,1.8,0,-17.78,528,371.43,157.06,-,78,-
Wed Apr 09 17:29:51 KST 2014,09-4-2014 17:26:07.859,127.12392186373414,37.37072507794037,0.0,50.0,71.0,0.0,0.41,6.66,7.78,0.06,14.5,-,3.44,6.87,37.37,127.12,71,4.61,0,2.62,0,0,-,-,39.61,84.71,1669.5,78,88.63,3.64,21,20.16,19.66,5.66,14.4,14.62,16,-,114.45,4.71,-,-,41,1.81,0,-17.78,530,373.35,157.06,-,78,-
Wed Apr 09 17:29:51 KST 2014,09-4-2014 17:26:09.828,127.12392186373414,37.37072507794037,0.0,50.0,71.0,0.0,0.41,6.66,7.78,0.06,14.5,-,27.32,11.5,37.37,127.12,71,36.63,0,2.69,0,0,-,-,37.25,84.71,1822,78,82.35,3.67,21,22.63,143.17,8.12,14.4,14.62,16,-,191.63,4.71,-,-,48,1.81,0,-17.78,532,375.3,157.06,-,78,-
Wed Apr 09 17:29:51 KST 2014,09-4-2014 17:26:11.664,127.12392186373414,37.37072507794037,0.0,50.0,71.0,0.0,0.41,6.66,7.78,0.06,14.5,-,17.21,5.9,37.37,127.12,71,23.08,0,5.79,0,0,-,-,14.51,24.31,1931,79,46.67,3.7,20,15.23,85.09,0.73,14.4,14.62,16,-,98.36,86.67,-,-,52,1.82,0,-17.78,534,377.19,157.06,-,78,-
Wed Apr 09 17:29:51 KST 2014,09-4-2014 17:26:13.600,127.12392186373414,37.37072507794037,0.0,50.0,71.0,0.0,0.41,6.66,7.78,0.06,14.5,-,17.21,4.72,37.37,127.12,71,23.08,0,6.41,0,0,-,-,14.51,84.71,1373.5,79,0,3.72,21,16.68,85.09,2.18,14.4,14.64,16,-,78.63,4.71,-,-,50,1.82,0,-17.78,536,379.14,157.06,-,79,-
Wed Apr 09 17:29:51 KST 2014,09-4-2014 17:26:15.518,127.12392186373414,37.37072507794037,0.0,50.0,71.0,0.0,0.41,6.66,7.78,0.06,14.5,-,-,3.36,37.37,127.12,71,-,0,6.7,0,0,-,-,27.06,84.71,1164.5,79,54.9,3.75,21,15.52,-,1.02,14.4,14.58,16,-,55.98,4.71,-,-,47,1.82,0,-17.78,538,381.05,157.06,-,79,-
Wed Apr 09 17:29:51 KST 2014,09-4-2014 17:26:17.453,127.12392186373414,37.37072507794037,0.0,50.0,71.0,0.0,0.41,6.66,7.78,0.06,14.5,-,-,2.94,37.37,127.12,71,-,0,7.18,0,0,-,-,14.51,84.71,1383.5,80,82.75,3.77,21,15.52,-,1.02,14.4,14.64,16,-,49.06,4.71,-,-,46,1.82,0,-17.78,540,382.95,157.06,-,79,-
Wed Apr 09 17:29:51 KST 2014,09-4-2014 17:26:19.346,127.12392186373414,37.37072507794037,0.0,50.0,71.0,0.0,0.41,6.66,7.78,0.06,14.5,-,-,4.27,37.37,127.12,71,-,0,7.37,0,0,-,-,14.51,84.71,1277.5,80,0,3.8,21,15.66,-,1.16,14.4,14.68,16,-,71.13,4.71,-,-,43,1.83,0,-17.78,541,384.83,157.06,-,80,-
Wed Apr 09 17:29:51 KST 2014,09-4-2014 17:26:21.135,127.12392186373414,37.37072507794037,0.0,50.0,71.0,0.0,0.41,6.66,7.78,0.06,14.5,-,-,2.4,37.37,127.12,71,-,0,8.08,0,0,-,-,29.8,84.71,1184,80,62.35,3.82,21,15.52,-,1.02,14.4,14.64,16,-,39.93,4.71,-,-,40,1.83,0,-17.78,543,386.69,157.06,-,80,-
Wed Apr 09 17:29:51 KST 2014,09-4-2014 17:26:23.105,127.12392186373414,37.37072507794037,0.0,50.0,71.0,0.0,0.41,6.66,7.78,0.06,14.5,-,-,3.5,37.37,127.12,71,-,0,5.15,0,0,-,-,29.02,84.71,1222,80,82.35,3.84,21,15.52,-,1.02,14.4,14.66,16,-,58.26,4.71,-,-,40,1.83,0,-17.78,545,388.61,157.06,-,80,-
Wed Apr 09 17:29:51 KST 2014,09-4-2014 17:26:24.953,127.12392186373414,37.37072507794037,0.0,50.0,71.0,0.0,0.41,6.66,7.78,0.06,14.5,-,3.42,3.02,37.37,127.12,71,4.59,0,8.22,0,0,-,-,34.12,85.1,1275.5,80,83.53,3.86,21,15.52,25.6,1.02,14.4,14.6,16,-,50.26,4.71,-,-,41,1.83,0,-17.78,547,390.45,157.06,-,80,-
Wed Apr 09 17:29:51 KST 2014,09-4-2014 17:26:26.865,127.12392186373414,37.37072507794037,0.0,50.0,71.0,0.0,0.41,6.66,7.78,0.06,14.5,-,11.36,6.58,37.37,127.12,71,15.23,0,5.35,0,0,-,-,36.08,29.02,1345,80,62.35,3.88,21,15.95,80.65,1.45,14.4,14.6,16,-,109.72,79.61,-,-,44,1.83,0,-17.78,549,392.36,157.06,-,80,-
Wed Apr 09 17:29:51 KST 2014,09-4-2014 17:26:28.751,127.12392186373414,37.37072507794037,0.0,50.0,71.0,0.0,0.41,6.66,7.78,0.06,14.5,-,7.71,8.33,37.37,127.12,71,10.34,0,4.79,0,0,-,-,22.35,84.71,1319,80,1.96,3.91,21,17.69,55.82,3.19,14.4,14.64,16,-,138.83,4.71,-,-,46,1.84,0,-17.78,551,394.33,157.06,-,80,-
Wed Apr 09 17:29:51 KST 2014,09-4-2014 17:26:30.686,127.12392186373414,37.37072507794037,0.0,50.0,71.0,0.0,0.41,6.66,7.78,0.06,14.5,-,7.71,5.1,37.37,127.12,71,10.34,0,4.06,0,0,-,-,14.51,84.71,1277,81,1.57,3.93,21,15.81,55.82,1.31,14.4,14.68,16,-,85,4.71,-,-,44,1.84,0,-17.78,553,396.2,157.06,-,80,-
Wed Apr 09 17:29:51 KST 2014,09-4-2014 17:26:32.543,127.12392186373414,37.37072507794037,0.0,50.0,71.0,0.0,0.41,6.66,7.78,0.06,14.5,-,-,2.53,37.37,127.12,71,-,0,7.82,0,0,-,-,14.51,84.71,1154,81,0,3.95,21,15.66,-,1.16,14.4,14.62,16,-,42.21,4.71,-,-,38,1.84,0,-17.78,555,398.07,157.06,-,81,-
Wed Apr 09 17:29:51 KST 2014,09-4-2014 17:26:34.520,127.12392186373414,37.37072507794037,0.0,50.0,71.0,0.0,0.41,6.66,7.78,0.06,14.5,-,-,1.7,37.37,127.12,71,-,0,10.03,0,0,-,-,14.51,84.71,784,81,12.94,3.97,21,15.23,-,0.73,14.3,14.58,16,-,28.42,4.71,-,-,19,1.84,0,-17.78,557,400,157.06,-,81,-
Wed Apr 09 17:29:51 KST 2014,09-4-2014 17:26:36.458,127.12392186373414,37.37072507794037,0.0,50.0,71.0,0.0,0.41,6.66,7.78,0.06,14.5,-,-,4.11,37.37,127.12,71,-,0,2.08,0,0,-,-,38.43,85.1,1129,81,65.49,3.98,21,14.79,-,0.29,14.4,14.62,16,-,68.5,4.71,-,-,13,1.84,0,-17.78,559,401.94,157.06,-,81,-
Wed Apr 09 17:29:51 KST 2014,09-4-2014 17:26:38.433,127.12392186373414,37.37072507794037,0.0,50.0,71.0,0.0,0.41,6.66,7.78,0.06,14.5,-,18.98,7.46,37.37,127.12,71,25.45,0,0.78,0,0,-,-,39.22,39.22,1740.5,81,81.18,3.98,21,19.73,104.12,5.22,14.4,14.64,16,-,124.26,76.47,-,-,23,1.85,0,-17.78,561,403.97,157.06,-,81,-
Wed Apr 09 17:29:51 KST 2014,09-4-2014 17:26:40.247,127.12392186373414,37.37072507794037,0.0,50.0,71.0,0.0,0.41,6.66,7.78,0.06,14.5,-,27.1,11.6,37.37,127.12,71,36.35,0,1.5,0,0,-,-,41.57,84.71,1620,81,64.31,4,21,20.45,159.77,5.95,14.4,14.64,16,-,193.41,4.71,-,-,33,1.86,0,-17.78,562,405.78,157.06,-,81,-
Wed Apr 09 17:29:51 KST 2014,09-4-2014 17:26:42.234,127.12392186373414,37.37072507794037,0.0,50.0,71.0,0.0,0.41,6.66,7.78,0.06,14.5,-,32.78,9.1,37.37,127.12,71,43.95,0,2.58,0,0,-,-,40.39,85.1,1844,81,84.71,4.02,21,23.79,169.72,9.28,14.4,14.62,16,-,151.75,4.71,-,-,42,1.86,0,-17.78,564,407.7,157.06,-,81,-
Wed Apr 09 17:29:51 KST 2014,09-4-2014 17:26:44.095,127.12392186373414,37.37072507794037,0.0,50.0,71.0,0.0,0.41,6.66,7.78,0.06,14.5,-,23.86,8.62,37.37,127.12,71,32,0,3.08,0,0,-,-,40,28.63,1725,82,71.37,4.04,21,19.58,132.1,5.08,14.4,14.6,16,-,143.65,3.53,-,-,48,1.86,0,-17.78,566,409.63,157.06,-,82,-
Wed Apr 09 17:29:51 KST 2014,09-4-2014 17:26:45.968,127.12392186373414,37.37072507794037,0.0,50.0,71.0,0.0,0.41,6.66,7.78,0.06,14.5,-,27.73,11.94,37.37,127.12,71,37.19,0,3.7,0,0,-,-,35.29,84.71,1605,82,71.76,4.07,21,22.19,165,7.69,14.4,14.52,16,-,198.95,4.71,-,-,54,1.87,0,-17.78,568,411.51,157.06,-,82,-
Wed Apr 09 17:29:51 KST 2014,09-4-2014 17:26:47.861,127.12392186373414,37.37072507794037,0.0,50.0,71.0,0.0,0.41,6.66,7.78,0.06,14.5,-,9.58,4.22,37.37,127.12,71,12.85,0,7.54,0,0,-,-,31.37,84.71,1348.5,83,78.82,4.1,21,17.84,67.85,3.34,14.4,14.6,16,-,70.37,4.71,-,-,56,1.87,0,-17.78,570,413.33,157.06,-,83,-
Wed Apr 09 17:29:51 KST 2014,09-4-2014 17:26:49.759,127.12392186373414,37.37072507794037,0.0,50.0,71.0,0.0,0.41,6.66,7.78,0.06,14.5,-,9.73,4.71,37.37,127.12,71,13.04,0,7.52,0,0,-,-,20.78,84.71,1354.5,83,72.94,4.13,21,16.68,68.57,2.18,14.4,14.62,16,-,78.52,4.71,-,-,58,1.88,0,-17.78,572,415.26,157.06,-,83,-
Wed Apr 09 17:29:51 KST 2014,09-4-2014 17:26:51.835,127.12392186373414,37.37072507794037,0.0,50.0,71.0,0.0,0.41,6.66,7.78,0.06,14.5,-,9.73,3.82,37.37,127.12,71,13.04,0,10.11,0,0,-,-,29.8,84.71,1347,84,78.04,4.16,21,16.68,68.57,2.18,14.3,14.64,16,-,63.71,4.71,-,-,57,1.88,0,-17.78,574,417.36,157.06,-,83,-
Wed Apr 09 17:29:51 KST 2014,09-4-2014 17:26:53.714,127.12392186373414,37.37072507794037,0.0,50.0,71.0,0.0,0.41,6.66,7.78,0.06,14.5,-,-,4.59,37.37,127.12,71,-,0,7.48,0,0,-,-,14.51,84.71,1267.5,84,0,4.19,21,15.52,-,1.02,14.4,14.64,16,-,76.53,4.71,-,-,56,1.88,0,-17.78,576,419.27,157.06,-,84,-
Wed Apr 09 17:29:51 KST 2014,09-4-2014 17:26:55.711,127.12392186373414,37.37072507794037,0.0,50.0,71.0,0.0,0.41,6.66,7.78,0.06,14.5,-,-,2.72,37.37,127.12,71,-,0,9.25,0,0,-,-,14.51,84.71,1195,84,0,4.22,21,15.52,-,1.02,14.4,14.64,16,-,45.41,4.71,-,-,52,1.88,0,-17.78,578,421.18,157.06,-,84,-
Wed Apr 09 17:29:51 KST 2014,09-4-2014 17:26:57.623,127.12392186373414,37.37072507794037,0.0,50.0,71.0,0.0,0.41,6.66,7.78,0.06,14.5,-,-,3.2,37.37,127.12,71,-,0,7.31,0,0,-,-,14.51,84.71,1102.5,84,0,4.25,21,15.37,-,0.87,14.3,14.64,16,-,53.36,4.71,-,-,49,1.88,0,-17.78,580,423.12,157.06,-,84,-
Wed Apr 09 17:29:51 KST 2014,09-4-2014 17:26:59.634,127.12392186373414,37.37072507794037,0.0,50.0,71.0,0.0,0.41,6.66,7.78,0.06,14.5,-,-,2.86,37.37,127.12,71,-,0,7.72,0,0,-,-,14.51,84.71,1399.5,84,71.37,4.27,21,16.24,-,1.74,14.4,14.64,16,-,47.6,4.71,-,-,47,1.88,0,-17.78,582,425.14,157.06,-,84,-
Wed Apr 09 17:29:51 KST 2014,09-4-2014 17:27:01.514,127.12392186373414,37.37072507794037,0.0,50.0,71.0,0.0,0.41,6.66,7.78,0.06,14.5,-,-,3.14,37.37,127.12,71,-,0,8.42,0,0,-,-,14.51,84.71,1321,84,0.39,4.3,21,15.66,-,1.16,14.4,14.64,16,-,52.31,4.71,-,-,45,1.89,0,-17.78,584,427.04,157.06,-,84,-
Wed Apr 09 17:29:51 KST 2014,09-4-2014 17:27:03.406,127.12392186373414,37.37072507794037,0.0,50.0,71.0,0.0,0.41,6.66,7.78,0.06,14.5,-,-,1.52,37.37,127.12,71,-,0,13.35,0,0,-,-,14.51,84.71,1199,84,0,4.32,21,15.37,-,0.87,14.4,14.66,16,-,25.28,4.71,-,-,41,1.89,0,-17.78,585,428.91,157.06,-,84,-
Wed Apr 09 17:29:51 KST 2014,09-4-2014 17:27:05.319,127.12392186373414,37.37072507794037,0.0,50.0,71.0,0.0,0.41,6.66,7.78,0.06,14.5,-,-,2.54,37.37,127.12,71,-,0,7.27,0,0,-,-,14.51,84.71,1093,84,0,4.34,21,15.23,-,0.73,14.4,14.64,16,-,42.27,4.71,-,-,37,1.89,0,-17.78,587,430.83,157.06,-,84,-
Wed Apr 09 17:29:51 KST 2014,09-4-2014 17:27:07.237,127.12392186373414,37.37072507794037,0.0,50.0,71.0,0.0,0.41,6.66,7.78,0.06,14.5,-,-,2.02,37.37,127.12,71,-,0,8.25,0,0,-,-,14.51,84.71,1048,84,0,4.36,21,15.08,-,0.58,14.4,14.62,16,-,33.65,4.71,-,-,29,1.89,0,-17.78,589,432.77,157.06,-,84,-
Wed Apr 09 17:29:51 KST 2014,09-4-2014 17:27:09.136,127.12392186373414,37.37072507794037,0.0,50.0,71.0,0.0,0.41,6.66,7.78,0.06,14.5,-,-,2.92,37.37,127.12,71,-,0,4.47,0,0,-,-,14.51,84.71,1147,84,0,4.37,21,15.08,-,0.58,14.4,14.64,16,-,48.64,4.71,-,-,24,1.89,0,-17.78,591,434.63,157.06,-,84,-
Wed Apr 09 17:29:51 KST 2014,09-4-2014 17:27:11.020,127.12392186373414,37.37072507794037,0.0,50.0,71.0,0.0,0.41,6.66,7.78,0.06,14.5,-,-,1.21,37.37,127.12,71,-,0,8.91,0,0,-,-,14.51,84.71,1087,84,63.14,4.39,21,15.23,-,0.73,14.3,14.62,16,-,20.19,4.71,-,-,22,1.89,0,-17.78,593,436.58,157.06,-,84,-
Wed Apr 09 17:29:51 KST 2014,09-4-2014 17:27:12.962,127.12392186373414,37.37072507794037,0.0,50.0,71.0,0.0,0.41,6.66,7.78,0.06,14.5,-,-,2.68,37.37,127.12,71,-,0,3.7,0,0,-,-,33.73,84.71,956,84,31.37,4.4,22,15.08,-,0.58,14.3,14.54,16,-,44.65,4.71,-,-,19,1.89,0,-17.78,595,438.49,157.06,-,84,-
Wed Apr 09 17:29:51 KST 2014,09-4-2014 17:27:14.808,127.12392186373414,37.37072507794037,0.0,50.0,71.0,0.0,0.41,6.66,7.78,0.06,14.5,-,5.58,5.43,37.37,127.12,71,7.48,0,1.58,0,0,-,-,32.16,84.71,1318,84,74.9,4.41,21,16.53,40.41,2.03,14.3,14.56,16,-,90.42,4.71,-,-,22,1.9,0,-17.78,597,440.33,157.06,-,84,-
Wed Apr 09 17:29:51 KST 2014,09-4-2014 17:27:16.799,127.12392186373414,37.37072507794037,0.0,50.0,71.0,0.0,0.41,6.66,7.78,0.06,14.5,-,11.51,6.64,37.37,127.12,71,15.44,0,2.11,0,0,-,-,34.9,27.84,1916.5,84,49.41,4.42,21,18.71,57.36,4.21,14.3,14.56,16,-,110.67,78.04,-,-,27,1.9,0,-17.78,599,442.25,157.06,-,84,-
Wed Apr 09 17:29:51 KST 2014,09-4-2014 17:27:18.570,127.12392186373414,37.37072507794037,0.0,50.0,71.0,0.0,0.41,6.66,7.78,0.06,14.5,-,12.88,5.31,37.37,127.12,71,17.28,0,2.56,0,0,-,-,35.69,84.71,1570.5,84,83.53,4.44,21,18.56,78.34,4.06,14.3,14.54,16,-,88.47,4.71,-,-,32,1.9,0,-17.78,601,444.14,157.06,-,84,-
Wed Apr 09 17:29:51 KST 2014,09-4-2014 17:27:20.364,127.12392186373414,37.37072507794037,0.0,50.0,71.0,0.0,0.41,6.66,7.78,0.06,14.5,-,13.15,4.62,37.37,127.12,71,17.63,0,5.07,0,0,-,-,37.25,27.84,1540,85,35.69,4.45,21,13.92,81.52,-0.58,14.3,14.56,16,-,77.01,4.71,-,-,36,1.9,0,-17.78,602,445.91,157.06,-,84,-
Wed Apr 09 17:29:51 KST 2014,09-4-2014 17:27:22.291,127.12392186373414,37.37072507794037,0.0,50.0,71.0,0.0,0.41,6.66,7.78,0.06,14.5,-,13.99,5.97,37.37,127.12,71,18.77,0,3.11,0,0,-,-,33.33,84.71,1532.5,85,75.29,4.47,21,19.73,87.2,5.22,14.3,14.54,16,-,99.45,4.71,-,-,40,1.91,0,-17.78,604,447.81,157.06,-,85,-
Wed Apr 09 17:29:51 KST 2014,09-4-2014 17:27:24.100,127.12392186373414,37.37072507794037,0.0,50.0,71.0,0.0,0.41,6.66,7.78,0.06,14.5,-,7.19,3.35,37.37,127.12,71,9.64,0,7.49,0,0,-,-,35.69,84.71,1263.5,85,17.25,4.49,21,17.4,54.31,2.9,14.3,14.56,16,-,55.9,4.71,-,-,42,1.91,0,-17.78,606,449.64,157.06,-,85,-
Wed Apr 09 17:29:51 KST 2014,09-4-2014 17:27:25.948,127.12392186373414,37.37072507794037,0.0,50.0,71.0,0.0,0.41,6.66,7.78,0.06,14.5,-,3.91,3.41,37.37,127.12,71,5.24,0,5.54,0,0,-,-,35.29,84.71,1322.5,85,89.8,4.52,21,17.4,28.22,2.9,14.3,14.58,16,-,56.83,4.71,-,-,43,1.91,0,-17.78,608,451.45,157.06,-,85,-
Wed Apr 09 17:29:51 KST 2014,09-4-2014 17:27:27.870,127.12392186373414,37.37072507794037,0.0,50.0,71.0,0.0,0.41,6.66,7.78,0.06,14.5,-,15.9,9.21,37.37,127.12,71,21.32,0,3.37,0,0,-,-,38.43,32.94,1436,85,68.24,4.54,21,19.14,105.71,4.64,14.3,14.54,16,-,153.53,78.43,-,-,47,1.92,0,-17.78,610,453.39,157.06,-,85,-
Wed Apr 09 17:32:07 KST 2014,09-4-2014 17:27:29.824,127.13758939300114,37.36906558880619,12.732358,15.0,71.0,133.93704,0.41,6.66,7.78,0.06,14.5,-,8.09,9.52,37.37,127.14,71,10.84,133.94,4.8,0,0,-,-,32.55,26.67,1521,86,62.35,4.56,21,17.84,50.77,3.34,14.3,14.54,16,-,158.6,82.75,-,-,49,1.92,0,-17.78,612,455.25,157.06,-,85,-
Wed Apr 09 17:32:09 KST 2014,09-4-2014 17:27:31.668,127.13777483858763,37.36883732221955,14.127105,25.0,71.0,137.168,0.41,6.66,7.78,0.06,14.5,-,8.09,10.01,37.37,127.14,71,10.84,137.17,4.56,0,0,-,-,34.12,85.1,1460.5,86,72.55,4.59,21,18.13,50.77,3.63,14.3,14.6,16,-,166.91,4.71,-,50.86,48,1.93,0,-17.78,614,457.4,157.06,-,86,-
Wed Apr 09 17:32:11 KST 2014,09-4-2014 17:27:33.533,127.1379914066722,37.3686612027298,13.375469,15.0,72.0,131.94196,0.41,6.66,7.78,0.06,14.5,-,-,4.14,37.37,127.14,72,-,131.94,6.55,0,0,-,-,27.45,37.25,1432,86,71.37,4.62,21,17.55,-,3.05,14.3,14.54,16,-,68.98,82.35,-,48.15,48,1.93,0,-17.78,616,459.41,157.06,-,86,-
Wed Apr 09 17:32:13 KST 2014,09-4-2014 17:27:35.404,127.13821686511275,37.36851804762235,11.97052,15.0,74.0,128.26192,0.41,6.66,7.78,0.06,14.5,-,-,3.45,37.37,127.14,74,-,128.26,9.63,0,0,-,-,27.84,23.53,1378,86,49.02,4.64,21,12.18,-,-2.32,14.3,14.46,16,-,57.49,86.67,-,43.09,47,1.93,0,-17.78,618,461.5,157.06,-,86,-
Wed Apr 09 17:32:15 KST 2014,09-4-2014 17:27:37.313,127.13846428654699,37.368403694624114,11.727876,10.0,77.0,121.03447,0.41,6.66,7.78,0.06,14.5,-,-,8.23,37.37,127.14,77,-,121.03,5.36,0,0,-,-,32.94,84.71,1290.5,86,16.47,4.66,21,16.39,-,1.89,14.3,14.6,16,-,137.12,4.71,-,42.22,44,1.93,0,-17.78,620,463.43,157.06,-,86,-
Wed Apr 09 17:32:17 KST 2014,09-4-2014 17:27:39.178,127.1387077915715,37.36831296369528,11.224816,10.0,75.0,118.51756,0.41,6.66,7.78,0.06,14.5,-,-,3.37,37.37,127.14,75,-,118.52,5.88,0,0,-,-,30.98,84.71,1272,86,92.16,4.69,21,16.53,-,2.03,14.3,14.52,16,-,56.16,51.76,-,40.41,42,1.94,0,-17.78,622,465.41,157.06,-,86,-
Wed Apr 09 17:32:19 KST 2014,09-4-2014 17:27:41.100,127.13891134975408,37.36825096141059,10.896008,10.0,73.0,114.36285,0.41,6.66,7.78,0.06,14.5,-,-,5.24,37.37,127.14,73,-,114.36,5.55,0,0,-,-,30.2,84.71,1261,86,67.84,4.71,21,16.39,-,1.89,14.3,14.56,16,-,87.29,4.71,-,39.23,40,1.94,0,-17.78,624,467.43,157.06,-,86,-
Wed Apr 09 17:32:20 KST 2014,09-4-2014 17:27:42.943,127.13901052306022,37.368225540442154,10.011681,10.0,75.0,113.3789,0.41,6.66,7.78,0.06,14.5,-,-,2.05,37.37,127.14,75,-,113.38,8.78,0,0,-,-,32.55,25.88,1153,86,55.29,4.73,21,15.95,-,1.45,14.3,14.48,16,-,34.17,78.82,-,36.04,37,1.94,0,-17.78,625,468.46,157.06,-,86,-
Wed Apr 09 17:32:22 KST 2014,09-4-2014 17:27:44.731,127.13924072613743,37.36816457762394,10.358005,10.0,75.0,113.03269,0.41,6.66,7.78,0.06,14.5,-,3.25,6.54,37.37,127.14,75,4.36,113.03,3.52,0,0,-,-,34.9,30.2,1201,87,70.2,4.75,21,18.13,25.86,3.63,14.3,14.58,16,-,108.94,79.22,-,37.29,38,1.94,0,-17.78,627,470.41,157.06,-,86,-
Wed Apr 09 17:32:24 KST 2014,09-4-2014 17:27:46.566,127.13949506935916,37.36808489715038,10.868867,15.0,77.0,114.1626,0.41,6.66,7.78,0.06,14.5,-,3.47,6.81,37.37,127.14,77,4.65,114.16,5.37,0,0,-,-,34.9,28.24,1224.5,87,72.16,4.77,21,16.82,27.04,2.32,14.3,14.54,16,-,113.42,80,-,39.13,39,1.95,0,-17.78,629,472.4,157.06,-,86,-
Wed Apr 09 17:32:26 KST 2014,09-4-2014 17:27:48.433,127.13971950963632,37.368000528493205,10.161064,10.0,78.0,118.854485,0.41,6.66,7.78,0.06,14.5,-,3.47,6.2,37.37,127.14,78,4.65,118.85,6.08,0,0,-,-,14.51,84.71,1100.5,87,0,4.79,21,16.82,27.04,2.32,14.2,14.48,16,-,103.38,4.71,-,36.58,37,1.95,0,-17.78,631,474.4,157.06,-,86,-
Wed Apr 09 17:32:28 KST 2014,09-4-2014 17:27:50.280,127.13986596660084,37.36792745325182,7.599787,10.0,76.0,125.5385,0.41,6.66,7.78,0.06,14.5,-,-,1.87,37.37,127.14,76,-,125.54,8.92,0,0,-,-,14.51,84.71,987.5,87,0,4.8,21,15.37,-,0.87,14.3,14.54,16,-,31.13,4.71,-,27.36,26,1.95,0,-17.78,633,476.4,157.06,-,87,-
Wed Apr 09 17:32:30 KST 2014,09-4-2014 17:27:52.188,127.13999048671894,37.36786173956423,6.688961,25.0,75.0,123.028595,0.41,6.66,7.78,0.06,14.5,-,-,4.08,37.37,127.14,75,-,123.03,2.87,0,0,-,-,41.18,84.71,1202.5,87,77.65,4.81,21,15.37,-,0.87,14.3,14.6,16,-,68.01,4.71,-,24.08,23,1.95,0,-17.78,635,478.4,157.06,-,87,-
Wed Apr 09 17:32:32 KST 2014,09-4-2014 17:27:54.134,127.14014659187572,37.36778882065444,7.5890093,15.0,74.0,121.26386,0.41,6.66,7.78,0.06,14.5,-,17.54,7.44,37.37,127.14,74,23.52,121.26,1.79,0,0,-,-,38.43,84.71,1453,87,78.82,4.83,21,20.02,115.24,5.51,14.3,14.56,16,-,123.98,4.71,-,27.32,30,1.96,0,-17.78,637,480.5,157.06,-,87,-
Wed Apr 09 17:32:33 KST 2014,09-4-2014 17:27:55.965,127.14023522103297,37.367727622123034,10.000804,15.0,75.0,124.987175,0.41,6.66,7.78,0.06,14.5,-,25.6,10.51,37.37,127.14,75,34.33,124.99,1.85,0,0,-,-,39.22,31.37,1862.5,87,63.92,4.85,21,20.6,131.24,6.09,14.4,14.52,16,-,175.18,78.43,-,36,38,1.96,0,-17.78,638,481.53,157.06,-,87,-
Wed Apr 09 17:32:35 KST 2014,09-4-2014 17:27:57.828,127.1404401800359,37.367597754206116,11.236683,15.0,75.0,127.24194,0.41,6.66,7.78,0.06,14.5,-,22.78,9.57,37.37,127.14,75,30.55,127.24,2.86,0,0,-,-,42.35,85.49,1792,87,71.37,4.87,21,18.56,121.39,4.06,14.3,14.56,16,-,159.54,4.71,-,40.45,44,1.97,0,-17.78,640,483.42,157.06,-,87,-
Wed Apr 09 17:32:37 KST 2014,09-4-2014 17:27:59.668,127.14066058687497,37.36743540056093,12.978904,25.0,77.0,131.11697,0.41,6.66,7.78,0.06,14.5,-,26.11,14.12,37.37,127.14,77,35.02,131.12,2.3,0,0,-,-,36.86,84.71,1907,87,61.57,4.89,20,24.08,130.75,9.57,14.3,14.56,16,-,235.26,4.71,-,46.72,50,1.98,0,-17.78,642,485.41,157.06,-,87,-
Wed Apr 09 17:32:39 KST 2014,09-4-2014 17:28:01.590,127.14085907907376,37.36723341453049,14.480007,15.0,76.0,138.16351,0.41,6.66,7.78,0.06,14.5,-,26.11,5.87,37.37,127.14,76,35.02,138.16,4.85,0,0,-,-,31.76,27.45,1500,87,60,4.92,21,19,130.75,4.5,14.3,14.52,16,-,97.91,83.14,-,52.13,50,1.98,0,-17.78,644,487.39,157.06,-,87,-
